date,so2_max_du,so2_mean_du,so2_15_du
2020-10-29,2.32026,0.393503,0.100178
2020-10-30,1.41676,0.771113,-0.0197646
2020-11-04,1.96401,0.321051,0.11293
2020-11-07,1.62996,0.391769,0.140002
2020-11-08,2.93548,0.7098,0.215086
2020-11-09,3.34741,0.381,0.0134194
2020-11-10,2.03135,0.242544,0.0507018
2020-11-11,1.856,0.156518,0.0456225
2020-11-12,0.599636,-0.130421,0.0648842
2020-11-13,3.39147,0.778478,0.176725
2020-11-14,3.59922,0.863694,0.175617
2020-11-15,0.935812,-0.287484,0.105079
2020-11-17,3.72615,0.679941,0.214137
2020-11-18,3.93061,1.04938,0.241759
2020-11-19,2.64899,1.12097,0.255789
2020-11-21,3.94996,0.400944,0.0732556
2020-11-22,3.30758,0.258327,0.149297
2020-11-23,-0.121879,-0.121879,0.0478501
2020-11-24,1.05535,0.167632,0.0380186
2020-11-27,0.554208,-0.810136,0.0909621
2020-11-28,1.3966,0.151134,0.0904404
2020-11-30,0.343281,0.192832,0.0755285
2020-12-01,1.1255,-0.0103678,-0.0310755
2020-12-02,0.595344,-0.0882367,-0.0489333
2020-12-03,0.658574,-0.144165,0.127972
2020-12-08,0.537015,-0.14798,-0.0274647
2020-12-09,2.141,0.149867,0.0556217
2020-12-11,1.82594,0.597019,0.144979
2020-12-14,1.04851,-0.137542,0.0226204
2020-12-15,2.17272,0.195787,0.056669
2020-12-16,1.22522,0.237643,0.04648
2020-12-17,1.61141,0.0352535,-0.0246506
2020-12-18,0.601956,0.182593,0.10231
2020-12-19,0.332264,0.085326,0.0558455
2020-12-20,0.624564,0.0176277,0.0230657
2020-12-22,-0.401052,-0.401052,-0.0239938
2020-12-23,0.534834,0.0405914,0.03705
2020-12-25,0.221799,-0.0602077,0.0375688
2020-12-26,1.21749,0.376941,0.044126
2020-12-27,1.77581,0.264027,0.110749
2020-12-28,0.939506,-0.0349032,0.0424138
2020-12-29,1.24862,0.273219,0.0822517
2020-12-30,0.761044,0.761044,0.0435596
2020-12-31,0.770581,-0.0731749,0.0184663
2021-01-01,1.74118,0.354319,0.104388
2021-01-02,1.07863,0.0948986,0.0433478
2021-01-04,0.598679,-0.185678,0.046272
2021-01-05,0.823143,0.339728,0.0261649
2021-01-06,1.05148,0.507348,0.0410145
2021-01-11,1.47072,0.481998,0.0672092
2021-01-15,0.110579,0.110579,0.0566527
2021-01-16,0.926289,0.153085,0.0653279
2021-01-20,0.731808,-0.174421,-0.0699638
2021-01-23,1.58723,0.53752,-0.0248596
2021-01-25,1.03004,0.188041,0.049663
2021-01-31,2.1464,0.635851,0.0855601
2021-02-01,1.14095,0.0346426,0.0259995
2021-02-02,1.31559,0.261946,0.0609389
2021-02-05,0.588282,-0.188869,-0.0701156
2021-02-06,1.05976,-0.271043,-0.0795934
2021-02-07,0.381205,0.381205,-0.0322475
2021-02-09,1.69141,0.246688,0.0695702
2021-02-11,0.695765,-0.0934751,0.0370606
2021-02-12,1.3748,0.141365,0.0219857
2021-02-15,1.29419,0.290839,0.0717652
2021-02-16,0.972662,0.236614,0.13699
2021-02-20,1.04784,0.393739,0.0995533
2021-02-21,1.93347,0.0566957,0.0284808
2021-02-22,0.613066,-0.117809,-0.00729573
2021-02-25,0.912513,-0.135915,-0.0290007
2021-02-26,0.865728,-0.180052,-0.0599816
2021-02-27,0.518767,-0.0347296,0.041581
2021-02-28,0.599257,0.0664963,0.0219972
2021-03-01,1.3692,0.233529,0.0920091
2021-03-02,1.13992,-0.0567256,-0.0332754
2021-03-03,1.0437,-0.084663,0.0165397
2021-03-04,1.48433,-0.0303394,0.073217
2021-03-05,2.61899,0.579894,0.117532
2021-03-06,1.69193,0.254071,-0.0135497
2021-03-07,1.44101,0.126257,0.0247095
2021-03-09,1.0694,0.0775986,0.0299465
2021-03-10,1.39028,0.0127504,0.0119107
2021-03-11,1.03012,0.00489064,-0.000983031
2021-03-13,0.237808,-0.688603,-0.313253
2021-03-14,0.781539,0.144593,0.0770857
2021-03-15,0.769559,-0.0830202,-0.00916809
2021-03-16,1.59938,0.270491,0.0601418
2021-03-17,1.63416,0.175816,0.086344
2021-03-18,1.31485,0.0324179,0.00946627
2021-03-19,0.538866,-0.129014,-0.0368349
2021-03-20,1.48737,0.0788434,0.0363534
2021-03-21,0.893748,0.209019,0.114681
2021-03-22,1.23748,0.112331,0.00926166
2021-03-23,1.0704,-0.00878773,-0.00325334
2021-03-25,1.01647,0.0184728,0.0271559
2021-03-26,1.967,0.0601528,0.0262582
2021-03-27,0.430603,-1.09024,-0.321208
2021-03-28,1.62077,0.260885,0.0755872
2021-03-29,3.53147,0.523873,0.0861267
2021-03-30,0.466144,-0.347792,-0.0109611
2021-03-31,0.472626,-0.229176,-0.0599523
2021-04-04,-0.387457,-0.387457,0.213443
2021-04-05,0.695053,0.178746,0.0506184
2021-04-06,0.68533,0.137256,0.00223116
2021-04-07,1.34189,0.375405,0.0218045
2021-04-08,1.54597,0.388121,0.143598
2021-04-09,1.42302,0.0987647,0.0468575
2021-04-10,2.94824,0.557943,0.314145
2021-04-11,1.02732,0.582942,0.378411
2021-04-12,4.55489,0.653227,0.24869
2021-04-14,0.572299,-0.0581686,0.0340725
2021-04-15,2.5199,0.444893,0.194263
2021-04-16,2.71487,0.674819,0.283549
2021-04-17,4.07363,1.27274,0.398708
2021-04-18,4.20097,0.410924,0.144871
2021-04-19,3.77461,1.08423,0.24684
2021-04-20,7.59897,2.21979,0.665997
2021-04-21,4.86015,0.644217,0.185367
2021-04-22,5.91738,1.54573,0.451241
2021-04-23,2.30652,0.400104,0.124968
2021-04-24,2.20838,0.576377,0.189163
2021-04-25,3.06961,0.623607,0.216281
2021-04-26,3.68185,0.597603,0.214415
2021-04-27,6.50611,0.828795,0.269486
2021-04-28,4.01344,0.755195,0.101752
2021-04-29,5.48503,1.82489,0.275285
2021-04-30,2.76026,0.902904,0.197302
2021-05-01,2.9895,-0.00618049,-0.0123157
2021-05-02,1.24512,0.720618,0.0764141
2021-05-03,2.74139,0.684222,0.126562
2021-05-04,5.27499,0.596781,0.0745079
2021-05-05,7.21195,2.76029,0.220229
2021-05-06,6.75739,1.60109,0.481461
2021-05-07,1.33842,0.323066,0.101803
2021-05-08,4.32948,1.11349,0.309972
2021-05-09,3.19,0.911977,0.195415
2021-05-10,2.03616,0.484622,0.108292
2021-05-11,2.76273,0.559099,0.150644
2021-05-12,2.41888,0.524627,0.20768
2021-05-13,7.42623,1.21651,0.368451
2021-05-14,3.54353,0.843536,0.154081
2021-05-15,4.45791,1.09046,0.151427
2021-05-16,3.26456,0.813069,0.198469
2021-05-17,9.50689,1.13236,0.310369
2021-05-18,3.86938,0.959497,0.186432
2021-05-19,5.64283,1.24143,0.265218
2021-05-21,4.59176,1.189,0.269152
2021-05-22,4.67278,2.0859,0.57118
2021-05-23,5.83766,1.27832,0.339664
2021-05-24,5.50784,1.99393,0.526869
2021-05-25,4.46245,0.381114,0.0478364
2021-05-26,2.7643,0.27904,0.0296433
2021-05-27,2.0073,0.580646,0.133767
2021-05-28,4.82729,0.607792,0.113271
2021-05-29,2.6847,1.09355,0.13036
2021-05-30,2.44505,0.999212,0.258057
2021-05-31,2.2575,1.30434,0.163229
2021-06-01,3.69098,0.336482,0.102995
2021-06-02,7.28602,1.64459,0.389133
2021-06-03,5.08276,1.32682,0.341235
2021-06-04,2.31443,0.724988,0.0208185
2021-06-05,3.57315,1.04661,0.197556
2021-06-06,2.8244,0.57266,0.199125
2021-06-07,2.00778,0.427261,0.125197
2021-06-08,3.4147,0.469068,0.184235
2021-06-09,5.49153,0.970092,0.277507
2021-06-10,4.39314,0.862174,0.201254
2021-06-11,3.22483,1.42054,0.39179
2021-06-12,6.06183,0.983539,0.240842
2021-06-13,6.285,0.857657,0.314097
2021-06-14,1.00602,0.847254,0.0474778
2021-06-15,1.88518,0.534391,-0.00533551
2021-06-16,4.73699,0.459611,0.0852502
2021-06-17,3.14852,0.668136,0.110278
2021-06-18,4.83745,4.83745,1.27286
2021-06-19,0.574795,0.262033,0.0819787
2021-06-22,2.98164,0.832319,0.238688
2021-06-25,5.2096,0.952856,0.217972
2021-06-26,3.98346,0.572439,0.128197
2021-06-27,2.38472,1.33089,0.357155
2021-06-28,1.01131,0.734999,0.182295
2021-06-29,6.25428,1.66289,0.635366
2021-06-30,3.18464,1.60448,0.0835249
2021-07-02,3.74568,0.601484,0.0146939
2021-07-03,3.8916,0.791392,0.19711
2021-07-04,4.72853,0.759993,0.238035
2021-07-05,3.91603,0.607005,0.196241
2021-07-06,3.62741,0.64682,0.18897
2021-07-07,6.64669,2.30738,0.380869
2021-07-08,3.63601,0.701974,0.108204
2021-07-09,4.69483,1.02774,0.239203
2021-07-10,0.219791,-0.24402,0.0420905
2021-07-12,3.94943,0.412647,-0.0109555
2021-07-15,4.7805,0.490348,0.141266
2021-07-16,3.89947,0.98064,0.273674
2021-07-17,4.16573,1.02208,0.197831
2021-07-18,4.11378,0.93078,0.180515
2021-07-19,6.30547,2.06214,0.713758
2021-07-20,4.64515,1.77287,0.730696
2021-07-21,2.81606,0.610056,0.204103
2021-07-22,5.01073,1.28752,0.320187
2021-07-24,1.45156,0.826665,0.124246
2021-07-25,5.07275,1.06552,0.241918
2021-07-26,5.45724,1.10592,0.242188
2021-07-27,6.04065,1.21238,0.269271
